[2024-12-19 18:42:37] - INFO: ### 正在将数据集 ['/mnt/workspace/translate/data/test_2016_flickr.de', '/mnt/workspace/translate/data/test_2016_flickr.en'] 转换成 Token ID 
[2024-12-19 18:42:37] - INFO: ### 正在将数据集 ['/mnt/workspace/translate/data/test_2016_flickr.de', '/mnt/workspace/translate/data/test_2016_flickr.en'] 转换成 Token ID 
[2024-12-19 18:42:37] - INFO: ### 正在将数据集 ['/mnt/workspace/translate/data/test_2016_flickr.de', '/mnt/workspace/translate/data/test_2016_flickr.en'] 转换成 Token ID 
[2024-12-19 18:43:10] - INFO: ############载入数据集############
[2024-12-19 18:43:16] - INFO: ############划分数据集############
[2024-12-19 18:43:16] - INFO: ### 正在将数据集 ['/mnt/workspace/translate/data/train.de', '/mnt/workspace/translate/data/train.en'] 转换成 Token ID 
[2024-12-19 18:43:18] - INFO: ### 正在将数据集 ['/mnt/workspace/translate/data/val.de', '/mnt/workspace/translate/data/val.en'] 转换成 Token ID 
[2024-12-19 18:43:18] - INFO: ### 正在将数据集 ['/mnt/workspace/translate/data/test_2016_flickr.de', '/mnt/workspace/translate/data/test_2016_flickr.en'] 转换成 Token ID 
[2024-12-19 18:43:18] - INFO: ############初始化模型############
[2024-12-19 18:48:24] - INFO: Epoch: 0, Batch[134/227], Train loss :7.556, Train acc: 0.0759631036353771
[2024-12-19 18:48:26] - INFO: Epoch: 0, Batch[135/227], Train loss :7.555, Train acc: 0.07254464285714286
[2024-12-19 18:48:28] - INFO: Epoch: 0, Batch[136/227], Train loss :7.496, Train acc: 0.09146681539319576
[2024-12-19 18:48:30] - INFO: Epoch: 0, Batch[137/227], Train loss :7.502, Train acc: 0.08631921824104234
[2024-12-19 18:48:32] - INFO: Epoch: 0, Batch[138/227], Train loss :7.508, Train acc: 0.07927829414980864
[2024-12-19 18:48:34] - INFO: Epoch: 0, Batch[139/227], Train loss :7.518, Train acc: 0.0801781737193764
[2024-12-19 18:48:37] - INFO: Epoch: 0, Batch[140/227], Train loss :7.470, Train acc: 0.08386752136752136
[2024-12-19 18:48:39] - INFO: Epoch: 0, Batch[141/227], Train loss :7.482, Train acc: 0.07993292342090554
[2024-12-19 18:48:42] - INFO: Epoch: 0, Batch[142/227], Train loss :7.460, Train acc: 0.07897664071190211
[2024-12-19 18:48:44] - INFO: Epoch: 0, Batch[143/227], Train loss :7.419, Train acc: 0.08595835557928456
[2024-12-19 18:48:46] - INFO: Epoch: 0, Batch[144/227], Train loss :7.458, Train acc: 0.0718954248366013
[2024-12-19 18:48:49] - INFO: Epoch: 0, Batch[145/227], Train loss :7.430, Train acc: 0.07924107142857142
[2024-12-19 18:48:52] - INFO: Epoch: 0, Batch[146/227], Train loss :7.381, Train acc: 0.08491076257436452
[2024-12-19 18:48:54] - INFO: Epoch: 0, Batch[147/227], Train loss :7.385, Train acc: 0.07937365010799136
[2024-12-19 18:48:56] - INFO: Epoch: 0, Batch[148/227], Train loss :7.356, Train acc: 0.07930472569255839
[2024-12-19 18:48:58] - INFO: Epoch: 0, Batch[149/227], Train loss :7.351, Train acc: 0.08525852585258525
[2024-12-19 18:49:00] - INFO: Epoch: 0, Batch[150/227], Train loss :7.292, Train acc: 0.0912568306010929
